query_id,data,last_updated,status
6259007,"week,project,deactivated_users
2025-09-22 00:00:00.000 UTC,Aurory,3
2025-09-22 00:00:00.000 UTC,Faraway,2
2025-09-22 00:00:00.000 UTC,Genopets,5
2025-09-22 00:00:00.000 UTC,Honeyland,3
2025-09-22 00:00:00.000 UTC,MixMob,1
2025-09-22 00:00:00.000 UTC,Nyan Heroes,2
2025-09-22 00:00:00.000 UTC,Portals,16
2025-09-22 00:00:00.000 UTC,Portals Chrono Rush,2
2025-09-22 00:00:00.000 UTC,Star Atlas,5
2025-09-22 00:00:00.000 UTC,StepN,85
2025-09-29 00:00:00.000 UTC,Aurory,105
2025-09-29 00:00:00.000 UTC,Axie Rescue,2
2025-09-29 00:00:00.000 UTC,Faraway,45
2025-09-29 00:00:00.000 UTC,Genopets,131
2025-09-29 00:00:00.000 UTC,Honeyland,165
2025-09-29 00:00:00.000 UTC,MixMob,64
2025-09-29 00:00:00.000 UTC,Nyan Heroes,33
2025-09-29 00:00:00.000 UTC,Portals,836
2025-09-29 00:00:00.000 UTC,Portals Chrono Rush,59
2025-09-29 00:00:00.000 UTC,Star Atlas,333
2025-09-29 00:00:00.000 UTC,StepN,3945
2025-09-29 00:00:00.000 UTC,ev.io,8
2025-10-06 00:00:00.000 UTC,Aurory,119
2025-10-06 00:00:00.000 UTC,Axie Rescue,113
2025-10-06 00:00:00.000 UTC,Faraway,38
2025-10-06 00:00:00.000 UTC,Genopets,110
2025-10-06 00:00:00.000 UTC,Honeyland,194
2025-10-06 00:00:00.000 UTC,MixMob,86
2025-10-06 00:00:00.000 UTC,Nyan Heroes,36
2025-10-06 00:00:00.000 UTC,Portals,1491
2025-10-06 00:00:00.000 UTC,Portals Chrono Rush,29
2025-10-06 00:00:00.000 UTC,Star Atlas,337
2025-10-06 00:00:00.000 UTC,StepN,3801
2025-10-06 00:00:00.000 UTC,ev.io,6
2025-10-13 00:00:00.000 UTC,Aurory,95
2025-10-13 00:00:00.000 UTC,Axie Rescue,13
2025-10-13 00:00:00.000 UTC,Faraway,19
2025-10-13 00:00:00.000 UTC,Genopets,69
2025-10-13 00:00:00.000 UTC,Honeyland,216
2025-10-13 00:00:00.000 UTC,MixMob,48
2025-10-13 00:00:00.000 UTC,Nyan Heroes,44
2025-10-13 00:00:00.000 UTC,Portals,1637
2025-10-13 00:00:00.000 UTC,Portals Chrono Rush,44
2025-10-13 00:00:00.000 UTC,Star Atlas,307
2025-10-13 00:00:00.000 UTC,StepN,3316
2025-10-13 00:00:00.000 UTC,ev.io,11
2025-10-20 00:00:00.000 UTC,Aurory,89
2025-10-20 00:00:00.000 UTC,Axie Rescue,13
2025-10-20 00:00:00.000 UTC,Faraway,40
2025-10-20 00:00:00.000 UTC,Genopets,67
2025-10-20 00:00:00.000 UTC,Honeyland,200
2025-10-20 00:00:00.000 UTC,MixMob,40
2025-10-20 00:00:00.000 UTC,Nyan Heroes,35
2025-10-20 00:00:00.000 UTC,Portals,242
2025-10-20 00:00:00.000 UTC,Portals Chrono Rush,52
2025-10-20 00:00:00.000 UTC,Star Atlas,355
2025-10-20 00:00:00.000 UTC,StepN,3382
2025-10-20 00:00:00.000 UTC,ev.io,4
2025-10-27 00:00:00.000 UTC,Aurory,90
2025-10-27 00:00:00.000 UTC,Axie Rescue,12
2025-10-27 00:00:00.000 UTC,Faraway,25
2025-10-27 00:00:00.000 UTC,Genopets,73
2025-10-27 00:00:00.000 UTC,Honeyland,172
2025-10-27 00:00:00.000 UTC,MixMob,68
2025-10-27 00:00:00.000 UTC,Nyan Heroes,40
2025-10-27 00:00:00.000 UTC,Portals,294
2025-10-27 00:00:00.000 UTC,Portals Chrono Rush,62
2025-10-27 00:00:00.000 UTC,Star Atlas,1036
2025-10-27 00:00:00.000 UTC,StepN,4397
2025-10-27 00:00:00.000 UTC,ev.io,9
2025-11-03 00:00:00.000 UTC,Aurory,103
2025-11-03 00:00:00.000 UTC,Axie Rescue,23
2025-11-03 00:00:00.000 UTC,Faraway,8
2025-11-03 00:00:00.000 UTC,Genopets,111
2025-11-03 00:00:00.000 UTC,Honeyland,208
2025-11-03 00:00:00.000 UTC,MixMob,57
2025-11-03 00:00:00.000 UTC,Nyan Heroes,22
2025-11-03 00:00:00.000 UTC,Portals,485
2025-11-03 00:00:00.000 UTC,Portals Chrono Rush,50
2025-11-03 00:00:00.000 UTC,Star Atlas,673
2025-11-03 00:00:00.000 UTC,StepN,5894
2025-11-03 00:00:00.000 UTC,ev.io,5
2025-11-10 00:00:00.000 UTC,Aurory,134
2025-11-10 00:00:00.000 UTC,Axie Rescue,17
2025-11-10 00:00:00.000 UTC,Faraway,22
2025-11-10 00:00:00.000 UTC,Genopets,158
2025-11-10 00:00:00.000 UTC,Honeyland,312
2025-11-10 00:00:00.000 UTC,MixMob,51
2025-11-10 00:00:00.000 UTC,Nyan Heroes,31
2025-11-10 00:00:00.000 UTC,Portals,270
2025-11-10 00:00:00.000 UTC,Portals Chrono Rush,42
2025-11-10 00:00:00.000 UTC,Star Atlas,545
2025-11-10 00:00:00.000 UTC,StepN,5368
2025-11-10 00:00:00.000 UTC,ev.io,10
2025-11-17 00:00:00.000 UTC,Aurory,91
2025-11-17 00:00:00.000 UTC,Axie Rescue,2
2025-11-17 00:00:00.000 UTC,Faraway,16
2025-11-17 00:00:00.000 UTC,Genopets,62
2025-11-17 00:00:00.000 UTC,Honeyland,141
2025-11-17 00:00:00.000 UTC,MixMob,32
2025-11-17 00:00:00.000 UTC,Nyan Heroes,11
2025-11-17 00:00:00.000 UTC,Portals,98
2025-11-17 00:00:00.000 UTC,Portals Chrono Rush,21
2025-11-17 00:00:00.000 UTC,Star Atlas,405
2025-11-17 00:00:00.000 UTC,StepN,2954
2025-11-17 00:00:00.000 UTC,ev.io,6
",2025-11-28T01:34:03.222032,success
